CRP,idx_confirm,idx_ref
RJ0941-090,1,OSM-r
RJ0941-120,1,OSM-r
RJ0941-160,1,OSM-n
RJ0950-090,2,OSM-n
RJ0950-120,1,OSM-r
RJ0960-002,1,OSM-n
RJ0960-005,2,OSM-n
RJ0960-081,1,OSM-r
RJ0973-011,1,OSM-r
RJ0975-000,1,OSM-r
RJ0975-020,1,OSM-n
RJ0975-100,1,OSM-r
RJ1011-000,1,OSM-r
RJ1021-270,2,OSM-nr
RJ1021-380,1,OSM-r
RJ1021-523,1,OSM-r
RJ1030-001,1,OSM-r
RJ1032-060,1,OSM-n
RJ1040-360,1,OSM-r
RJ1040-361,2,OSM-r
RJ1040-900,1,OSM-r
RJ1041-020,1,OSM-n
RJ1041-030,1,OSM-n
RJ1042-210,2,OSM-nr
RJ1044-261,1,OSM-r
RJ1044-530,1,OSM-n
RJ1060-005,1,OSM-n
RJ1060-505,1,OSM-r
RJ1061-020,1,OSM-r
RJ1061-240,2,OSM-r
RJ1061-280,2,OSM-r
RJ1061-310,1,OSM-r
RJ1061-700,1,OSM-n
RJ1070-060,1,OSM-r
RJ1070-560,1,OSM-r
RJ1073-185,2,OSM-nr
RJ1210-000,1,OSM-r
RJ1210-002,1,OSM-n
RJ1210-623,1,OSM-r
RJ1211-007,1,OSM-n
RJ1220-000,1,OSM-r
RJ1220-202,1,OSM-r
RJ1220-290,1,OSM-n
RJ1220-301,4,OSM-r
RJ1221-410,1,OSM-r
RJ1230-350,1,OSM-r
RJ1230-354,1,OSM-r
RJ1230-355,1,OSM-n
RJ1235-070,1,OSM-n
RJ1235-110,1,OSM-n
RJ1235-602,1,OSM-r
RJ1235-605,1,OSM-n
RJ1240-002,1,OSM-n
RJ1240-080,1,OSM-n
RJ1240-170,1,OSM-n
RJ1250-150,1,OSM-n
RJ1250-371,1,OSM-n
RJ1250-520,1,OSM-n
RJ1270-040,1,OSM-n
RJ1310-010,2,OSM-r
RJ1310-150,1,OSM-n
RJ1311-050,1,OSM-n
RJ1320-020,1,OSM-r
RJ1320-060,1,OSM-r
RJ1321-620,1,OSM-n
RJ1330-320,1,OSM-r
RJ1331-240,1,OSM-n
RJ1331-260,1,OSM-n
RJ1331-290,1,OSM-n
RJ1331-720,1,OSM-r
RJ1340-021,2,OSM-n
RJ1350-020,1,OSM-r
RJ1351-021,1,OSM-n
RJ1351-110,1,OSM-n
RJ1360-200,1,OSM-n
RJ1361-132,1,OSM-n
RJ1380-000,1,OSM-n
RJ1381-009,1,OSM-n
RJ1381-350,1,OSM-r
RJ1510-103,1,OSM-r
RJ1515-090,1,OSM-w
RJ1520-460,2,OSM-r
RJ1531-010,1,OSM-r
RJ1535-501,1,OSM-r
RJ1535-502,2,OSM-r
RJ1540-500,1,OSM-r
RJ1540-501,2,OSM-nr
RJ1540-680,1,OSM-r
RJ1545-230,1,OSM-r
RJ1550-390,1,OSM-w
RJ1550-410,1,OSM-w
RJ1550-420,1,OSM-w
RJ1550-430,1,OSM-w
RJ1550-440,1,OSM-w
RJ1550-450,1,OSM-w
RJ1555-050,1,OSM-w
RJ1555-100,1,OSM-w
RJ1555-290,1,OSM-n
RJ1555-440,1,OSM-w
RJ1555-460,1,OSM-w
RJ1555-480,1,OSM-w
RJ1610-210,1,OSM-n
RJ1610-480,3,OSM-nr
RJ1615-220,1,OSM-n
RJ1615-310,3,OSM-nr
RJ1615-311,1,OSM-n
RJ1640-010,1,OSM-n
RJ1645-010,1,OSM-n
RJ1645-521,1,OSM-r
RJ1660-001,1,OSM-n
RJ1660-020,2,OSM-r
RJ1710-270,1,OSM-n
RJ1715-321,5,OSM-nr
RJ1720-161,1,OSM-r
RJ1735-010,2,OSM-n
RJ1735-011,5,OSM-n
RJ1735-012,4,OSM-n
RJ1735-200,1,OSM-n
RJ1740-000,2,OSM-r
RJ1741-210,1,OSM-r
RJ1745-092,2,OSM-r
RJ1760-130,1,OSM-n
RJ1770-000,3,OSM-nr
RJ1810-011,1,OSM-n
RJ1810-051,1,OSM-n
RJ1810-122,1,OSM-n
RJ1820-005,1,OSM-r
RJ1825-060,1,OSM-r
RJ1840-440,1,OSM-n
RJ1840-441,1,OSM-n
RJ1840-700,1,OSM-n
RJ1852-050,1,OSM-w
RJ1866-300,1,OSM-n
RJ1870-000,1,OSM-n
RJ1870-140,1,OSM-n
RJ1910-040,3,OSM-rw
RJ1910-240,1,OSM-r
RJ1910-296,1,OSM-r
RJ1911-310,1,OSM-n
RJ1920-225,1,OSM-r
RJ1921-000,1,OSM-n
RJ1921-525,1,OSM-n
RJ1921-535,1,OSM-n
RJ1930-100,1,OSM-n
RJ1931-003,1,OSM-r
RJ1931-370,2,OSM-n
RJ1931-582,1,OSM-n
RJ1940-005,2,OSM-r
RJ1940-120,1,OSM-n
RJ1940-430,1,OSM-n
RJ1941-000,2,OSM-r
RJ1941-005,1,OSM-r
RJ1941-050,1,OSM-n
RJ1941-353,1,OSM-r
RJ1941-480,1,OSM-n
RJ1941-904,2,OSM-r
RJ1941-907,1,OSM-r
RJ1941-909,2,OSM-r
RJ1941-916,1,OSM-n
RJ1941-972,1,OSM-r
RJ1944-970,1,OSM-r
RJ2010-000,1,OSM-n
RJ2010-010,4,OSM-n
RJ2010-020,1,OSM-r
RJ2011-001,5,OSM-nw
RJ2011-002,9,OSM-nr
RJ2011-010,1,OSM-n
RJ2011-970,1,OSM-n
RJ2020-001,4,OSM-n
RJ2020-002,1,OSM-n
RJ2020-010,7,OSM-nw
RJ2020-050,2,OSM-n
RJ2021-000,2,OSM-n
RJ2021-001,1,OSM-n
RJ2021-010,4,OSM-n
RJ2021-020,7,OSM-nw
RJ2030-000,4,OSM-n
RJ2030-001,1,OSM-n
RJ2030-002,1,OSM-n
RJ2031-012,1,OSM-r
RJ2031-040,1,OSM-n
RJ2031-070,1,OSM-n
RJ2031-071,4,OSM-n
RJ2031-111,1,OSM-r
RJ2040-000,1,OSM-n
RJ2040-001,2,OSM-n
RJ2040-002,5,OSM-nr
RJ2040-010,1,OSM-n
RJ2040-020,1,OSM-n
RJ2041-001,1,OSM-n
RJ2041-910,5,OSM-r
RJ2050-001,1,OSM-n
RJ2050-002,1,OSM-n
RJ2050-012,1,OSM-n
RJ2051-020,1,OSM-r
RJ2060-000,1,OSM-r
RJ2061-000,6,OSM-nr
RJ2061-010,1,OSM-n
RJ2061-020,2,OSM-n
RJ2061-040,6,OSM-n
RJ2070-000,1,OSM-r
RJ2070-001,1,OSM-r
RJ2070-002,4,OSM-n
RJ2070-020,1,OSM-n
RJ2070-900,1,OSM-n
RJ2071-060,1,OSM-r
RJ2071-100,1,OSM-r
RJ2071-110,1,OSM-n
RJ2080-002,1,OSM-n
RJ2080-040,4,OSM-n
RJ2081-010,2,OSM-n
RJ2081-025,1,OSM-n
RJ2081-030,2,OSM-n
RJ2091-040,1,OSM-r
RJ2210-010,4,OSM-nrw
RJ2210-030,11,OSM-nw
RJ2210-040,7,OSM-n
RJ2210-050,10,OSM-nw
RJ2210-060,7,OSM-nw
RJ2210-065,2,OSM-n
RJ2210-070,2,OSM-n
RJ2210-080,11,OSM-nw
RJ2211-120,5,OSM-nw
RJ2211-140,3,OSM-nw
RJ2211-150,6,OSM-nw
RJ2211-200,14,OSM-nrw
RJ2211-230,6,OSM-nw
RJ2220-000,14,OSM-nw
RJ2220-001,9,OSM-nw
RJ2220-010,8,OSM-n
RJ2220-011,1,OSM-n
RJ2220-020,5,OSM-n
RJ2220-030,7,OSM-nw
RJ2220-040,9,OSM-nw
RJ2220-050,2,OSM-n
RJ2220-060,7,OSM-nw
RJ2220-070,6,OSM-nw
RJ2220-080,6,OSM-nw
RJ2220-901,1,OSM-r
RJ2221-000,9,OSM-n
RJ2221-011,3,OSM-nr
RJ2221-020,1,OSM-n
RJ2221-030,3,OSM-nw
RJ2221-070,3,OSM-nw
RJ2221-140,3,OSM-nr
RJ2230-000,11,OSM-nw
RJ2230-001,5,OSM-nr
RJ2230-010,8,OSM-nw
RJ2230-030,6,OSM-nw
RJ2230-050,6,OSM-nw
RJ2230-060,8,OSM-nw
RJ2230-061,7,OSM-nw
RJ2231-000,1,OSM-n
RJ2231-010,1,OSM-n
RJ2231-020,2,OSM-n
RJ2231-040,3,OSM-nw
RJ2231-090,4,OSM-nrw
RJ2231-110,1,OSM-n
RJ2231-120,10,OSM-nw
RJ2231-140,1,OSM-n
RJ2231-220,5,OSM-nw
RJ2240-000,7,OSM-nrw
RJ2240-001,1,OSM-n
RJ2240-003,1,OSM-n
RJ2240-004,15,OSM-nrw
RJ2240-005,7,OSM-nr
RJ2240-070,6,OSM-nw
RJ2240-100,6,OSM-nw
RJ2241-020,2,OSM-n
RJ2241-090,4,OSM-r
RJ2241-091,1,OSM-r
RJ2241-140,1,OSM-r
RJ2241-220,1,OSM-n
RJ2245-100,2,OSM-nr
RJ2245-120,1,OSM-r
RJ2250-020,3,OSM-nr
RJ2250-040,8,OSM-nr
RJ2250-070,3,OSM-nw
RJ2250-110,6,OSM-nw
RJ2250-120,6,OSM-nw
RJ2250-180,7,OSM-nw
RJ2250-900,3,OSM-nr
RJ2251-040,9,OSM-nw
RJ2251-050,5,OSM-nr
RJ2251-060,1,OSM-r
RJ2251-070,8,OSM-nw
RJ2251-080,11,OSM-nrw
RJ2251-090,10,OSM-nrw
RJ2260-000,9,OSM-nrw
RJ2260-001,6,OSM-nw
RJ2260-005,1,OSM-n
RJ2260-010,1,OSM-n
RJ2260-120,1,OSM-r
RJ2261-001,2,OSM-n
RJ2261-170,1,OSM-n
RJ2270-000,4,OSM-n
RJ2270-010,2,OSM-n
RJ2270-050,1,OSM-r
RJ2270-070,1,OSM-r
RJ2271-020,4,OSM-n
RJ2271-040,1,OSM-n
RJ2271-060,2,OSM-n
RJ2271-080,1,OSM-n
RJ2271-110,4,OSM-n
RJ2280-003,1,OSM-n
RJ2280-020,2,OSM-nr
RJ2280-030,1,OSM-n
RJ2280-040,2,OSM-nr
