CRP,idx_confirm,idx_ref
SP3617-611,1,OSM-w
SP3617-613,1,OSM-w
SP3617-614,1,OSM-w
SP3617-615,1,OSM-w
SP3617-616,1,OSM-w
SP3617-617,1,OSM-w
SP3617-618,1,OSM-w
SP3617-619,1,OSM-w
SP3617-620,1,OSM-w
SP3617-621,1,OSM-w
SP3617-625,1,OSM-w
SP3617-630,1,OSM-w
SP3617-635,1,OSM-w
SP3617-640,1,OSM-w
SP3617-645,1,OSM-w
SP3617-647,1,OSM-w
SP3617-648,1,OSM-w
SP3617-649,1,OSM-w
SP3617-650,1,OSM-w
SP3617-657,1,OSM-w
SP3617-730,1,OSM-w
SP3617-731,1,OSM-w
SP3617-732,1,OSM-w
SP3617-733,1,OSM-w
SP3617-734,1,OSM-w
SP3617-735,1,OSM-w
SP3617-736,1,OSM-w
SP3617-737,1,OSM-w
SP3617-738,3,OSM-rw
SP3617-739,1,OSM-w
SP3617-740,1,OSM-w
SP3617-741,1,OSM-w
SP3617-743,1,OSM-w
SP3617-745,1,OSM-w
SP3617-751,1,OSM-w
SP3617-753,1,OSM-w
SP3617-754,1,OSM-w
SP3617-755,1,OSM-w
SP3617-756,1,OSM-w
SP3617-769,1,OSM-w
SP3617-770,1,OSM-w
SP3617-771,1,OSM-w
SP3617-772,1,OSM-w
SP3617-773,1,OSM-w
SP3617-774,1,OSM-w
SP3617-776,1,OSM-w
SP3617-778,1,OSM-w
SP3617-788,1,OSM-w
