CRP,idx_confirm,idx_ref
ZM1240-001,1,OSM-r
ZM1243-001,7,OSM-nr
ZM1243-010,4,OSM-n
ZM1243-020,5,OSM-n
ZM1244-000,2,OSM-n
ZM1244-001,6,OSM-nr
ZM1244-011,7,OSM-n
ZM1244-020,1,OSM-n
ZM1244-030,2,OSM-n
ZM1245-000,1,OSM-n
ZM1246-000,1,OSM-r
ZM1246-020,1,OSM-r
ZM1246-050,1,OSM-n
ZM1246-902,1,OSM-r
ZM1246-904,1,OSM-r
ZM1252-120,2,OSM-nr
ZM1254-000,1,OSM-n
ZM1255-000,4,OSM-n
ZM1257-000,2,OSM-r
ZM1259-010,1,OSM-n
ZM1301-000,12,OSM-n
ZM1301-100,16,OSM-nr
ZM1302-000,9,OSM-nr
ZM1302-001,12,OSM-n
ZM1302-010,8,OSM-n
ZM1303-000,5,OSM-n
ZM1303-001,5,OSM-n
ZM1303-010,9,OSM-n
ZM1303-020,8,OSM-n
ZM1303-030,6,OSM-n
ZM1303-040,8,OSM-nr
ZM1303-050,9,OSM-nr
ZM1303-060,7,OSM-n
ZM1304-000,11,OSM-n
ZM1304-001,14,OSM-n
ZM1304-010,6,OSM-n
ZM1304-902,1,OSM-n
ZM1305-000,11,OSM-nr
ZM1305-100,14,OSM-n
ZM1306-000,1,OSM-n
ZM1306-001,5,OSM-n
ZM1306-010,3,OSM-nr
ZM1306-040,7,OSM-n
ZM1307-000,10,OSM-n
ZM1307-001,6,OSM-nr
ZM1307-002,10,OSM-nr
ZM1307-003,6,OSM-n
ZM1307-011,6,OSM-n
ZM1307-012,8,OSM-n
ZM1308-050,2,OSM-r
ZM1309-000,9,OSM-nr
ZM1309-001,6,OSM-n
ZM1309-010,9,OSM-n
ZM1309-011,8,OSM-n
ZM1309-020,10,OSM-n
ZM1309-030,12,OSM-nr
ZM1309-040,5,OSM-n
ZM1310-000,9,OSM-nr
ZM1310-100,11,OSM-nr
ZM1310-200,9,OSM-nr
ZM1310-300,8,OSM-n
ZM1311-000,8,OSM-n
ZM1311-100,9,OSM-nr
ZM1311-200,8,OSM-n
ZM1311-300,8,OSM-n
ZM1311-920,1,OSM-n
ZM1311-923,1,OSM-n
ZM1311-940,1,OSM-n
ZM1312-000,9,OSM-n
ZM1313-000,8,OSM-n
ZM1313-020,5,OSM-r
ZM1314-000,10,OSM-n
ZM1314-001,1,OSM-n
ZM1315-000,5,OSM-nr
ZM1315-001,4,OSM-n
ZM1315-010,7,OSM-nr
ZM1316-000,3,OSM-nr
ZM1316-020,1,OSM-r
ZM1316-060,5,OSM-n
ZM1317-000,9,OSM-nrw
ZM1317-001,9,OSM-n
ZM1317-002,9,OSM-nr
ZM1318-000,5,OSM-nr
ZM1318-001,12,OSM-n
ZM1318-002,7,OSM-n
ZM1318-020,6,OSM-n
ZM1319-000,1,OSM-r
ZM1319-010,1,OSM-r
ZM1319-070,1,OSM-r
ZM1319-900,1,OSM-r
ZM1321-001,1,OSM-r
ZM1322-000,7,OSM-nr
ZM1322-010,6,OSM-n
ZM1323-000,1,OSM-n
ZM1323-001,1,OSM-r
ZM1323-020,1,OSM-r
ZM1324-001,2,OSM-rw
ZM1324-010,4,OSM-n
ZM1325-000,7,OSM-n
ZM1325-001,6,OSM-n
ZM1325-010,5,OSM-n
ZM1326-010,7,OSM-n
ZM1326-020,1,OSM-n
ZM1327-002,4,OSM-n
ZM1328-010,3,OSM-nr
ZM1330-000,1,OSM-n
ZM1331-000,2,OSM-n
ZM1332-000,4,OSM-n
ZM1332-030,6,OSM-n
ZM1332-904,1,OSM-n
ZM1333-001,7,OSM-n
ZM1333-011,7,OSM-n
ZM1333-020,4,OSM-n
ZM1333-021,5,OSM-n
ZM1401-001,1,OSM-n
ZM1401-901,1,OSM-r
ZM1401-971,1,OSM-n
ZM1402-000,7,OSM-nr
ZM1402-001,8,OSM-nr
ZM1402-002,4,OSM-n
ZM1403-000,4,OSM-n
ZM1403-001,6,OSM-n
ZM1403-003,1,OSM-n
ZM1404-000,5,OSM-n
ZM1404-100,5,OSM-n
ZM1404-200,4,OSM-n
ZM1405-000,4,OSM-n
ZM1405-001,9,OSM-nr
ZM1405-002,5,OSM-nr
ZM1405-003,4,OSM-n
ZM1405-100,2,OSM-nr
ZM1405-200,7,OSM-n
ZM1406-000,1,OSM-r
ZM1407-000,9,OSM-nr
ZM1407-100,4,OSM-n
ZM1408-001,5,OSM-n
ZM1409-000,8,OSM-nr
ZM1409-001,7,OSM-n
ZM1409-002,1,OSM-n
ZM1409-003,2,OSM-n
ZM1409-030,4,OSM-n
ZM1409-902,1,OSM-n
ZM1410-000,2,OSM-n
ZM1410-001,5,OSM-n
ZM1410-002,6,OSM-n
ZM1410-003,1,OSM-n
ZM1410-030,6,OSM-n
ZM1411-000,11,OSM-n
