CRP,idx_confirm,idx_ref
DF1215-720,1,OSM-r
DF1225-540,1,OSM-r
DF1250-005,1,OSM-n
DF1250-200,2,OSM-n
DF1250-720,1,OSM-r
DF1503-501,7,OSM-nr
DF1503-502,7,OSM-nr
DF1503-504,1,OSM-r
DF1503-505,9,OSM-nr
DF1503-506,1,OSM-r
DF1503-507,1,OSM-n
DF1505-050,1,OSM-n
DF1560-100,1,OSM-r
DF1570-050,2,OSM-r
DF1570-613,10,OSM-nr
DF1570-900,1,OSM-r
DF1570-990,10,OSM-nrw
DF1572-304,1,OSM-r
DF1573-017,1,OSM-n
DF1600-610,1,OSM-r
DF1630-115,1,OSM-n
DF1635-610,1,OSM-r
DF1650-305,1,OSM-r
DF1655-200,1,OSM-r
DF1676-030,1,OSM-n
DF1680-000,1,OSM-n
DF1680-285,1,OSM-r
DF1680-290,1,OSM-n
DF1680-357,13,OSM-nr
DF1680-362,1,OSM-r
DF1680-364,1,OSM-r
DF1680-369,2,OSM-r
DF1680-374,5,OSM-nr
DF1680-375,1,OSM-n
DF1680-378,1,OSM-n
DF1680-379,8,OSM-nr
DF1680-380,1,OSM-n
DF1680-382,3,OSM-nr
DF1680-384,1,OSM-n
DF1680-385,2,OSM-n
DF1680-390,4,OSM-r
DF1680-608,6,OSM-nr
DF1680-613,1,OSM-n
DF1680-616,1,OSM-n
DF1681-740,8,OSM-nr
DF1686-206,3,OSM-nr
DF1686-208,3,OSM-nr
DF1686-301,1,OSM-r
DF1686-900,1,OSM-r
DF1690-000,1,OSM-n
DF1691-007,1,OSM-r
DF1691-083,1,OSM-n
DF1693-305,1,OSM-r
DF1697-071,1,OSM-r
DF1699-266,1,OSM-r
DF1705-521,1,OSM-n
DF1741-103,1,OSM-r
DF1745-000,1,OSM-n
DF1805-547,1,OSM-n
DF1810-200,1,OSM-r
DF1900-100,1,OSM-n
DF1906-750,4,OSM-r
DF1907-000,4,OSM-r
DF1907-360,1,OSM-r
DF1910-360,1,OSM-r
DF1910-540,1,OSM-r
DF1915-250,2,OSM-r
DF1917-180,4,OSM-r
DF1917-360,1,OSM-r
DF1918-000,1,OSM-r
DF1919-180,1,OSM-n
DF1919-360,4,OSM-r
DF1920-180,1,OSM-r
DF1920-540,1,OSM-r
DF1925-000,1,OSM-r
DF1925-540,1,OSM-r
DF1925-720,1,OSM-r
DF1926-000,1,OSM-n
DF1926-001,1,OSM-n
DF1928-720,1,OSM-r
DF1929-180,1,OSM-n
DF1929-360,2,OSM-r
DF1929-540,1,OSM-r
DF1930-500,1,OSM-r
DF1936-250,9,OSM-nr
DF1936-750,1,OSM-r
DF1937-180,1,OSM-r
DF1938-360,1,OSM-r
DF1956-000,1,OSM-n
DF1961-540,1,OSM-n
DF1966-700,4,OSM-r
DF1968-720,1,OSM-n
DF1996-075,1,OSM-n
DF2001-170,1,OSM-n
DF2010-030,1,OSM-n
DF2015-050,1,OSM-r
DF2015-240,2,OSM-r
DF2015-250,1,OSM-r
DF2015-605,1,OSM-r
DF2020-000,1,OSM-r
DF2020-010,1,OSM-r
DF2020-180,1,OSM-r
DF2020-320,1,OSM-r
DF2022-900,1,OSM-r
DF2025-120,1,OSM-r
DF2035-504,1,OSM-r
DF2110-600,1,OSM-r
DF2110-789,1,OSM-n
DF2115-700,1,OSM-r
DF2130-095,1,OSM-n
DF2140-588,1,OSM-r
DF2146-202,1,OSM-n
DF2210-180,1,OSM-r
DF2215-032,1,OSM-n
DF2215-058,1,OSM-n
DF2215-509,1,OSM-r
DF2215-963,1,OSM-n
DF2220-061,1,OSM-n
DF2220-310,1,OSM-r
DF2220-900,4,OSM-r
DF2225-971,1,OSM-n
DF2231-206,1,OSM-n
DF2231-406,1,OSM-r
DF2233-007,3,OSM-nr
DF2255-203,4,OSM-r
DF2280-184,1,OSM-n
DF2302-605,1,OSM-r
DF2312-401,1,OSM-r
DF2312-700,1,OSM-r
DF2322-302,1,OSM-n
DF2400-000,1,OSM-n
DF2405-000,1,OSM-r
DF2444-240,5,OSM-nr
DF2445-000,1,OSM-r
DF2450-150,1,OSM-n
DF2547-508,1,OSM-n
DF2593-000,1,OSM-n
DF2705-511,1,OSM-r
DF2710-040,1,OSM-n
DF2720-100,1,OSM-r
DF2720-901,1,OSM-r
DF3005-514,1,OSM-n
DF3045-100,1,OSM-r
DF3045-105,1,OSM-r
DF3045-151,10,OSM-r
DF3050-140,1,OSM-r
DF3050-151,1,OSM-r
DF3062-507,1,OSM-n
DF3100-210,1,OSM-n
DF3130-900,1,OSM-r
DF3340-101,1,OSM-n
DF3360-407,1,OSM-n
PR7200-110,1,OSM-r
