CRP,idx_confirm,idx_ref
RS0650-002,1,OSM-r
RS0650-003,5,OSM-nr
RS0650-040,1,OSM-r
RS0660-070,1,OSM-r
RS0660-080,1,OSM-n
RS0660-120,2,OSM-r
RS0660-280,1,OSM-r
RS0670-030,1,OSM-n
RS0670-160,1,OSM-r
RS0680-000,14,OSM-nr
RS0680-001,10,OSM-nr
RS0680-090,2,OSM-r
RS0680-540,1,OSM-n
RS0680-570,8,OSM-nr
RS0680-580,2,OSM-nr
RS0690-000,4,OSM-r
RS0690-140,1,OSM-n
RS0690-170,1,OSM-r
RS0690-400,1,OSM-r
RS0740-000,1,OSM-r
RS0740-001,2,OSM-r
RS0810-000,4,OSM-r
RS0810-070,2,OSM-r
RS0810-080,4,OSM-r
RS0810-180,3,OSM-nr
RS0810-240,4,OSM-r
RS0820-000,3,OSM-nr
RS0820-001,1,OSM-n
RS0820-080,2,OSM-nr
RS0820-140,1,OSM-r
RS0820-170,1,OSM-r
RS0830-240,1,OSM-r
RS0830-260,1,OSM-r
RS0830-340,1,OSM-n
RS0830-430,1,OSM-n
RS0830-585,1,OSM-r
RS0840-000,1,OSM-n
RS0840-030,2,OSM-nr
RS0840-290,1,OSM-r
RS0840-360,1,OSM-r
RS0840-440,1,OSM-r
RS0840-600,1,OSM-r
RS0840-690,3,OSM-nr
RS0840-750,1,OSM-n
RS0850-000,2,OSM-r
RS0850-080,1,OSM-r
RS0850-100,1,OSM-r
RS0850-110,1,OSM-r
RS0850-180,1,OSM-r
RS0850-240,1,OSM-r
RS0850-250,4,OSM-r
RS0850-300,1,OSM-r
RS0870-000,3,OSM-nr
RS0870-001,5,OSM-nr
RS0870-050,1,OSM-r
RS0870-190,1,OSM-n
RS0870-220,1,OSM-r
RS0870-310,2,OSM-r
RS0880-110,1,OSM-r
RS0880-250,1,OSM-r
RS0880-270,2,OSM-r
RS0880-310,1,OSM-r
RS0880-410,1,OSM-n
RS0880-440,1,OSM-r
RS0880-460,2,OSM-r
RS0880-480,2,OSM-n
RS0880-481,2,OSM-nr
RS1010-000,1,OSM-r
RS1010-002,6,OSM-nr
RS1010-003,1,OSM-r
RS1010-006,1,OSM-r
RS1010-007,1,OSM-r
RS1020-000,2,OSM-r
RS1020-001,5,OSM-nr
RS1020-010,1,OSM-r
RS1020-030,1,OSM-r
RS1020-050,2,OSM-n
RS1030-000,1,OSM-r
RS1030-150,1,OSM-r
RS1030-280,2,OSM-r
RS1030-300,1,OSM-r
RS1030-520,2,OSM-r
RS1040-000,1,OSM-r
RS1040-120,1,OSM-r
RS1040-970,1,OSM-r
RS1050-001,1,OSM-r
RS1050-190,1,OSM-r
RS1050-340,1,OSM-n
RS1050-370,1,OSM-r
RS1060-000,1,OSM-r
RS1060-100,4,OSM-n
RS1060-490,1,OSM-r
RS1110-001,1,OSM-r
RS1110-010,1,OSM-r
RS1110-040,2,OSM-r
RS1110-440,1,OSM-r
RS1110-580,2,OSM-nr
RS1110-581,1,OSM-n
RS1120-150,1,OSM-r
RS1120-280,1,OSM-r
RS1130-001,1,OSM-r
RS1130-210,1,OSM-r
RS1130-500,2,OSM-nr
RS1130-520,1,OSM-r
RS1130-720,1,OSM-n
RS1130-721,3,OSM-nr
RS1140-000,4,OSM-r
RS1140-001,2,OSM-r
RS1140-380,1,OSM-r
RS1140-410,4,OSM-r
RS1140-420,1,OSM-r
RS1150-001,1,OSM-r
RS1150-010,1,OSM-r
RS1150-022,1,OSM-r
RS1150-170,1,OSM-r
RS1150-180,1,OSM-r
RS1150-400,6,OSM-r
RS1150-401,1,OSM-n
RS1160-001,2,OSM-r
RS1160-060,1,OSM-r
RS1160-093,1,OSM-n
RS1160-300,1,OSM-r
RS1160-680,1,OSM-r
RS1170-001,1,OSM-r
RS1170-170,1,OSM-r
RS1170-200,4,OSM-r
RS1170-340,1,OSM-r
RS1170-570,1,OSM-r
RS1180-003,1,OSM-n
RS1180-040,1,OSM-r
RS1180-130,1,OSM-r
RS1180-490,1,OSM-n
RS1180-520,1,OSM-r
RS1210-080,1,OSM-r
RS1210-110,1,OSM-n
RS1210-250,1,OSM-n
RS1215-380,1,OSM-r
RS1220-300,1,OSM-n
RS1225-002,2,OSM-r
RS1225-150,1,OSM-n
RS1230-000,1,OSM-r
RS1230-030,1,OSM-n
RS1230-260,1,OSM-n
RS1230-450,1,OSM-r
RS1230-485,1,OSM-r
RS1240-100,1,OSM-r
RS1240-120,1,OSM-r
RS1240-261,4,OSM-r
RS1250-000,1,OSM-r
RS1250-095,1,OSM-r
RS1250-320,2,OSM-r
RS1250-330,3,OSM-nr
RS1250-460,1,OSM-r
RS1260-000,3,OSM-nr
RS1260-020,1,OSM-r
RS1260-090,1,OSM-r
RS1260-120,1,OSM-n
RS1260-170,1,OSM-r
RS1260-190,1,OSM-r
RS1260-300,1,OSM-r
RS1260-650,1,OSM-r
RS1270-315,1,OSM-r
RS1270-450,1,OSM-n
RS1270-650,2,OSM-r
RS1310-000,5,OSM-nrw
RS1310-001,2,OSM-nr
RS1310-002,1,OSM-n
RS1310-003,5,OSM-n
RS1310-040,1,OSM-n
RS1320-000,1,OSM-n
RS1320-001,1,OSM-r
RS1320-181,1,OSM-n
RS1320-240,2,OSM-r
RS1330-001,1,OSM-r
RS1330-020,1,OSM-r
RS1330-050,4,OSM-n
RS1330-100,1,OSM-r
RS1330-150,1,OSM-r
RS1330-170,1,OSM-r
RS1330-180,1,OSM-n
RS1330-500,1,OSM-r
RS1330-580,1,OSM-r
RS1340-001,1,OSM-r
RS1340-110,3,OSM-nr
RS1340-310,1,OSM-n
RS1340-400,1,OSM-r
RS1340-410,2,OSM-r
RS1340-430,1,OSM-r
RS1350-000,1,OSM-r
RS1350-090,2,OSM-r
RS1350-180,1,OSM-r
RS1350-200,2,OSM-nr
RS1350-240,2,OSM-nr
RS1350-280,1,OSM-r
RS1360-000,1,OSM-r
RS1360-001,2,OSM-n
RS1360-020,1,OSM-r
RS1360-060,1,OSM-n
RS1360-160,1,OSM-r
RS1360-260,2,OSM-nr
RS1370-020,1,OSM-r
RS1370-050,1,OSM-r
RS1370-100,1,OSM-r
RS1370-130,1,OSM-r
RS1370-170,1,OSM-n
RS1370-230,2,OSM-r
RS1370-290,1,OSM-r
RS1370-360,1,OSM-n
RS1370-380,1,OSM-n
RS1380-380,1,OSM-r
RS1410-000,5,OSM-nr
RS1410-110,1,OSM-r
RS1410-140,1,OSM-r
RS1410-330,5,OSM-r
RS1410-470,1,OSM-r
