CRP,idx_confirm,idx_ref
RS7105-210,9,OSM-r
RS7105-215,6,OSM-nr
RS7105-220,10,OSM-r
RS7105-230,7,OSM-r
RS7105-240,7,OSM-r
RS7105-260,4,OSM-r
RS7105-270,4,OSM-r
RS7105-280,7,OSM-r
RS7105-300,9,OSM-r
RS7105-302,5,OSM-r
RS7105-310,2,OSM-r
RS7105-315,2,OSM-r
RS7105-330,7,OSM-r
RS7105-360,7,OSM-r
RS7105-370,5,OSM-r
RS7105-380,7,OSM-r
RS7105-390,8,OSM-nr
RS7105-400,5,OSM-r
RS7105-410,6,OSM-r
RS7105-412,4,OSM-r
RS7105-430,11,OSM-r
RS7105-440,10,OSM-r
RS7105-450,8,OSM-nr
RS7105-452,4,OSM-r
RS7105-460,1,OSM-r
RS7105-490,9,OSM-r
RS7105-572,4,OSM-r
RS7105-574,1,OSM-r
RS7105-576,2,OSM-r
RS7105-605,7,OSM-r
RS7105-625,1,OSM-n
RS7105-670,2,OSM-r
RS7105-680,6,OSM-r
RS7105-682,11,OSM-nr
RS7105-684,10,OSM-r
RS7105-685,10,OSM-r
RS7105-686,10,OSM-r
RS7105-688,4,OSM-r
RS7105-690,9,OSM-r
RS7105-692,4,OSM-r
RS7105-694,9,OSM-r
RS7105-696,7,OSM-r
RS7105-698,6,OSM-r
RS7105-700,11,OSM-r
RS7105-900,11,OSM-nr
RS7105-970,1,OSM-n
RS7110-000,18,OSM-nr
RS7110-005,7,OSM-r
RS7110-050,7,OSM-r
RS7110-060,5,OSM-r
RS7110-070,7,OSM-r
RS7110-080,2,OSM-r
RS7110-082,5,OSM-r
RS7110-110,8,OSM-r
RS7110-120,8,OSM-r
RS7110-122,4,OSM-r
RS7110-124,4,OSM-r
RS7110-125,5,OSM-r
RS7110-126,5,OSM-r
RS7110-128,1,OSM-r
RS7110-150,6,OSM-r
RS7110-170,7,OSM-r
RS7110-190,7,OSM-r
RS7110-210,11,OSM-r
RS7110-212,6,OSM-r
RS7110-220,6,OSM-r
RS7110-240,4,OSM-r
RS7110-260,7,OSM-r
RS7110-290,6,OSM-r
RS7110-320,8,OSM-r
RS7110-340,6,OSM-r
RS7110-370,5,OSM-r
RS7110-410,7,OSM-r
RS7110-420,7,OSM-r
RS7110-430,5,OSM-r
RS7110-460,5,OSM-r
RS7110-470,7,OSM-r
RS7110-490,6,OSM-r
RS7110-500,4,OSM-r
RS7110-510,7,OSM-r
RS7110-520,6,OSM-r
RS7110-560,1,OSM-r
RS7110-580,11,OSM-r
RS7110-620,3,OSM-nr
RS7110-630,6,OSM-nr
RS7110-633,7,OSM-r
RS7110-635,5,OSM-r
RS7110-650,6,OSM-r
RS7110-670,8,OSM-r
RS7110-700,6,OSM-r
RS7110-705,4,OSM-r
RS7110-710,9,OSM-r
RS7110-748,5,OSM-r
RS7110-750,8,OSM-r
RS7110-751,9,OSM-r
RS7110-755,8,OSM-r
RS7110-760,7,OSM-r
RS7110-762,9,OSM-r
RS7110-764,9,OSM-r
RS7110-765,6,OSM-r
RS7110-766,5,OSM-r
RS7110-767,8,OSM-r
RS7110-768,6,OSM-nr
RS7110-770,7,OSM-r
RS7110-772,7,OSM-r
RS7110-774,5,OSM-r
RS7110-775,7,OSM-nr
RS7110-776,7,OSM-r
RS7110-780,7,OSM-r
RS7110-785,7,OSM-r
RS7110-790,5,OSM-r
RS7110-795,8,OSM-r
RS7110-797,2,OSM-r
RS7110-800,26,OSM-nrw
RS7110-801,10,OSM-r
RS7110-802,10,OSM-r
RS7110-803,5,OSM-r
RS7110-807,8,OSM-nr
RS7110-810,5,OSM-r
RS7110-813,4,OSM-r
RS7110-815,8,OSM-r
RS7110-820,9,OSM-r
RS7110-823,6,OSM-r
RS7110-825,7,OSM-r
RS7110-830,6,OSM-r
RS7110-833,10,OSM-r
RS7110-835,5,OSM-r
RS7110-836,4,OSM-r
RS7110-840,7,OSM-r
RS7110-842,5,OSM-r
RS7110-845,6,OSM-r
RS7110-850,9,OSM-r
RS7110-853,4,OSM-r
RS7110-860,7,OSM-r
RS7110-870,1,OSM-r
RS7110-970,2,OSM-nr
RS7120-000,5,OSM-r
RS7130-000,33,OSM-nr
RS7145-000,1,OSM-n
RS7160-000,2,OSM-r
RS7165-000,1,OSM-r
RS7170-000,4,OSM-n
RS7235-000,1,OSM-n
